postcode,state,primary_suburb,all_suburbs
2871,NSW,"BEDGERABONG","BEDGERABONG|CORINELLA|FAIRHOLME|VIC 3217 GAREMA|FORBES|JEMALONG|MULYANDRY|PAYTENS BRIDGE|WARROO|WIRRINYA"
2873,NSW,"ALBERT","ALBERT|FIVE WAYS|NSW 2291 MIAMLEY|TOTTENHAM"
2874,NSW,"TULLAMORE","TULLAMORE"
2875,NSW,"BRUIE PLAINS","BRUIE PLAINS|FIFIELD|OOTHA|TRUNDLE|YARRABANDAI"
2876,NSW,"BOGAN GATE","BOGAN GATE|GUNNINGBLAND|GUNNING GAP|NELUNGALOO"
2877,NSW,"BOBADAH","BOBADAH|BOONA MOUNT|CONDOBOLIN|DERRIWONG|EREMERANG|EUABALONG|EUABALONG WEST|GILGUNNIA|KIACATOO|MOUNT HOPE|SA 5440 MULGUTHRIE"
2878,NSW,"IVANHOE","IVANHOE|NSW 2550 MOSSGIEL"
2879,NSW,"MENINDEE","MENINDEE|SUNSET STRIP"
2880,NSW,"BROKEN HILL","BROKEN HILL|FOWLERS GAP|LITTLE TOPAR|MILPARINKA|MUTAWINTJI|PACKSADDLE|SILVERTON|TIBOOBURRA"
2890,NSW,"FORCES","FORCES"
2899,NSW,"NORFOLK ISLAND","NORFOLK ISLAND"
2900,ACT,"GREENWAY","GREENWAY"
2901,ACT,"TUGGERANONG DC","TUGGERANONG DC"
2902,ACT,"KAMBAH","KAMBAH|KAMBAH VILLAGE"
2903,ACT,"ERINDALE CENTRE","ERINDALE CENTRE|OXLEY|WANNIASSA"
2904,ACT,"FADDEN","FADDEN|GOWRIE|MACARTHUR|MONASH"
2905,ACT,"BONYTHON","BONYTHON|CALWELL|CHISHOLM|GILMORE|ISABELLA PLAINS|RICHARDSON|THEODORE"
2906,ACT,"BANKS","BANKS|COLLINGWOOD PARK CONDER|GORDON"
2911,ACT,"CRACE","CRACE|KENNY|MITCHELL"
2912,ACT,"GUNGAHLIN","GUNGAHLIN"
2913,ACT,"CASEY","CASEY|FRANKLIN|NEWCASTLE WATERS NGUNNAWAL|NICHOLLS|PALMERSTON|TAYLOR"
2914,ACT,"AMAROO","AMAROO|BONNER|FORDE|HARRISON|JACKA|MONCRIEFF|THROSBY"
3000,VIC,"MELBOURNE","MELBOURNE"
3001,VIC,"MELBOURNE","MELBOURNE"
3002,VIC,"EAST MELBOURNE","EAST MELBOURNE"
3003,VIC,"WEST MELBOURNE","WEST MELBOURNE"
3004,VIC,"MCDOUGALLS HILL MELBOURNE","MCDOUGALLS HILL MELBOURNE"
3006,VIC,"SOUTHBANK","SOUTHBANK|SOUTH LAUNCESTON SOUTH WHARF"
3008,VIC,"DOCKLANDS","DOCKLANDS"
3011,VIC,"FOOTSCRAY","FOOTSCRAY|SEDDON WEST|SEDDON"
3012,VIC,"BRISBANE AIRPORT BROOKLYN","BRISBANE AIRPORT BROOKLYN|KINGSVILLE|MAIDSTONE|TOTTENHAM|WEST FOOTSCRAY"
3013,VIC,"YARRAVILLE","YARRAVILLE"
3015,VIC,"NEWPORT","NEWPORT|SPOTSWOOD|SOUTH KINGSVILLE"
3016,VIC,"WILLIAMSTOWN","WILLIAMSTOWN"
3018,VIC,"ALTONA","ALTONA|SEAHOLME"
3019,VIC,"BRAYBROOK","BRAYBROOK|ROBINSON"
3020,VIC,"ALBION","ALBION|SUNSHINE|SUNSHINE NORTH|SUNSHINE WEST"
3021,VIC,"ALBANVALE","ALBANVALE|KEALBA|KINGS PARK|NSW 2641 ST ALBANS"
3022,VIC,"ARDEER","ARDEER|DEER PARK EAST"
3023,VIC,"CAIRNLEA","CAIRNLEA|BURNSIDE|BURNSIDE HEIGHTS|CAROLINE SPRINGS|DEER PARK|DEER PARK NORTH|RAVENHALL"
3024,VIC,"FIELDSTONE","FIELDSTONE|MANOR LAKES|MAMBOURIN|MOUNT COTTRELL|WYNDHAM VALE"
3025,VIC,"NSW 2100 ALTONA EAST","NSW 2100 ALTONA EAST|ALTONA GATE|ALTONA NORTH"
3026,VIC,"DERRIMUT","DERRIMUT|LAVERTON NORTH"
3027,VIC,"WILLIAMS LANDING","WILLIAMS LANDING"
3028,VIC,"ALTONA MEADOWS","ALTONA MEADOWS|LAVERTON|SEABROOK"
3029,VIC,"TAMROOKUM CREEK TARNEIT","TAMROOKUM CREEK TARNEIT|TRUGANINA"
3030,VIC,"COCOROC","COCOROC|QUANDONG|POINT COOK|WERRIBEE|WERRIBEE SOUTH"
3031,VIC,"FLEMINGTON","FLEMINGTON|KENSINGTON"
3032,VIC,"ASCOT VALE","ASCOT VALE|HIGHPOINT CITY|MARIBYRNONG|TRAVANCORE"
3033,VIC,"KEILOR EAST","KEILOR EAST"
3036,VIC,"KEILOR","KEILOR|KEILOR NORTH"
3037,VIC,"CALDER PARK","CALDER PARK|DELAHEY|HILLSIDE|SYDENHAM|TAYLORS HILL"
3038,VIC,"KEILOR DOWNS","KEILOR DOWNS|KEILOR LODGE|TAYLORS LAKES|WATERGARDENS"
3039,VIC,"MOONEE PONDS","MOONEE PONDS"
3040,VIC,"ABERFELDIE","ABERFELDIE|ESSENDON|ESSENDON WEST"
3041,VIC,"ESSENDON FIELDS","ESSENDON FIELDS|ESSENDON NORTH|STRATHMORE"
3042,VIC,"AIRPORT WEST","AIRPORT WEST|KEILOR PARK|NIDDRIE"
3043,VIC,"GOWANBRAE","GOWANBRAE|GLADSTONE PARK|VIC 3844 TULLAMARINE"
3044,VIC,"PASCOE VALE","PASCOE VALE"
3046,VIC,"GLENROY","GLENROY|HADFIELD|OAK PARK"
3047,VIC,"BROADMEADOWS","BROADMEADOWS|DALLAS|JACANA"
3048,VIC,"COOLAROO","COOLAROO|MEADOW HEIGHTS"
3049,VIC,"ATTWOOD","ATTWOOD|WESTMEADOWS"
3051,VIC,"HOTHAM HILL","HOTHAM HILL"
3052,VIC,"PARKVILLE","PARKVILLE"
3053,VIC,"CARLTON","CARLTON|CARLTON SOUTH"
3054,VIC,"CARLTON NORTH","CARLTON NORTH|PRINCES HILL"
3055,VIC,"BRUNSWICK SOUTH","BRUNSWICK SOUTH|BRUNSWICK WEST|MORELAND WEST|MOONEE VALE"
3056,VIC,"BRUNSWICK","BRUNSWICK"
3057,VIC,"BRUNSWICK EAST","BRUNSWICK EAST|SUMNER"
3058,VIC,"BATMAN","BATMAN|COBURG|COBURG NORTH|MERLYNSTON|MORELAND"
3059,VIC,"GREENVALE","GREENVALE"
3060,VIC,"FAWKNER","FAWKNER"
3061,VIC,"CAMPBELLFIELD","CAMPBELLFIELD"
3062,VIC,"SOMERTON","SOMERTON"
3063,VIC,"YUROKE","YUROKE"
3064,VIC,"CRAIGIEBURN","CRAIGIEBURN|DONNYBROOK|KALKALLO|VIC 3045 MERINGANDAN WEST MICKLEHAM|ROXBURGH PARK"
3065,VIC,"FITZROY","FITZROY"
3066,VIC,"COLLINGWOOD","COLLINGWOOD"
3067,VIC,"ABBOTSFORD","ABBOTSFORD"
3068,VIC,"CLIFTON HILL","CLIFTON HILL|FITZROY NORTH"
3070,VIC,"NORTHCOTE","NORTHCOTE"
3071,VIC,"THORNBURY","THORNBURY"
3072,VIC,"GILBERTON","GILBERTON|SA 5417|PRESTON SOUTH|PORT MACQUARIE BC PRESTON WEST|PRESTON|REGENT WEST"
3073,VIC,"RESERVOIR","RESERVOIR"
3074,VIC,"THOMASTOWN","THOMASTOWN"
3075,VIC,"LALOR","LALOR"
3076,VIC,"EPPING","EPPING"
3078,VIC,"ALPHINGTON","ALPHINGTON|FAIRFIELD"
3079,VIC,"IVANHOE","IVANHOE|IVANHOE EAST|IVANHOE NORTH"
3081,VIC,"BELLFIELD","BELLFIELD|HEIDELBERG WEST"
3082,VIC,"MIDDLETON GRANGE MILL PARK","MIDDLETON GRANGE MILL PARK"
3083,VIC,"BUNDOORA","BUNDOORA|KINGSBURY|LANDSBOROUGH WEST"
3084,VIC,"VIC 3926 BANYULE","VIC 3926 BANYULE|EAGLEMONT|HEIDELBERG|ROSANNA|UPPER MACDONALD VIEWBANK"
3085,VIC,"MACLEOD","MACLEOD|MACLEOD WEST|VIC 3525 YALLAMBIE"
3087,VIC,"WATSONIA","WATSONIA|WATSONIA NORTH"
3088,VIC,"BRIAR HILL","BRIAR HILL|GREENSBOROUGH|ST HELENA"
3089,VIC,"DIAMOND CREEK","DIAMOND CREEK"
3090,VIC,"PLENTY","PLENTY"
3091,VIC,"YARRAMBAT","YARRAMBAT"
3093,VIC,"LOWER PLENTY","LOWER PLENTY"
3094,VIC,"MONTMORENCY","MONTMORENCY"
3095,VIC,"ELTHAM","ELTHAM|ELTHAM NORTH|RESEARCH"
3096,VIC,"WATTLE GLEN","WATTLE GLEN"
3097,VIC,"BEND OF ISLANDS","BEND OF ISLANDS|WATSONS CREEK"
3099,VIC,"ARTHURS CREEK","ARTHURS CREEK|COTTLES BRIDGE|HURSTBRIDGE|NUTFIELD|STRATHEWEN"
3101,VIC,"COTHAM","COTHAM|KEW"
3102,VIC,"KEW EAST","KEW EAST"
3103,VIC,"BALWYN","BALWYN|BALWYN EAST|DEEPDENE"
3104,VIC,"BALWYN NORTH","BALWYN NORTH|GREYTHORN"
3105,VIC,"BULLEEN","BULLEEN"
3106,VIC,"TEMPLESTOWE","TEMPLESTOWE"
3108,VIC,"DONCASTER","DONCASTER"
3109,VIC,"DONCASTER EAST","DONCASTER EAST"
3111,VIC,"DONVALE","DONVALE"
3113,VIC,"WARRANDYTE","WARRANDYTE"
3114,VIC,"PARK ORCHARDS","PARK ORCHARDS"
3115,VIC,"WONGA PARK","WONGA PARK"
3116,VIC,"CHIRNSIDE PARK","CHIRNSIDE PARK"
3121,VIC,"BURNLEY","BURNLEY|BURNLEY NORTH|CREMORNE|RICHMOND|RICHMOND EAST|RICHMOND NORTH|RICHMOND SOUTH"
3122,VIC,"AUBURN SOUTH","AUBURN SOUTH|QLD 4680 GLENFERRIE SOUTH|HAWTHORN|HAWTHORN NORTH|HAWTHORN WEST"
3123,VIC,"AUBURN","AUBURN|HAWTHORN EAST"
3124,VIC,"CAMBERWELL","CAMBERWELL|CAMBERWELL WEST|HARTWELL"
3125,VIC,"BURWOOD","BURWOOD"
3126,VIC,"CAMBERWELL EAST","CAMBERWELL EAST|CANTERBURY"
3127,VIC,"MONT ALBERT","MONT ALBERT|SURREY HILLS"
3128,VIC,"BOX HILL","BOX HILL|BOX HILL SOUTH|WATTLE PARK"
3129,VIC,"BOX HILL NORTH","BOX HILL NORTH|KERRIMUIR"
3130,VIC,"BLACKBURN","BLACKBURN|BLACKBURN NORTH|BLACKBURN SOUTH|LABURNUM"
3131,VIC,"FOREST HILL","FOREST HILL|NORTH WOODBURN NUNAWADING"
3132,VIC,"MITCHAM","MITCHAM|MITCHAM NORTH|RANGEVIEW"
3133,VIC,"VERMONT","VERMONT|VERMONT SOUTH"
3134,VIC,"HEATHWOOD","HEATHWOOD|RINGWOOD|RINGWOOD NORTH|WARRANWOOD"
3135,VIC,"BEDFORD ROAD","BEDFORD ROAD|HEATHMONT|RINGWOOD EAST"
3136,VIC,"CROYDON","CROYDON|CROYDON HILLS|CROYDON NORTH|CREIGHTONS CREEK CROYDON SOUTH"
3137,VIC,"KILSYTH","KILSYTH|KILSYTH SOUTH"
3138,VIC,"MOOROOLBARK","MOOROOLBARK"
3139,VIC,"BEENAK","BEENAK|DON VALLEY|HODDLES CREEK|LAUNCHING PLACE|SEVILLE|SEACOMBE GARDENS SEVILLE EAST|WANDIN EAST|WANDIN NORTH|SA 5012 WOORI YALLOCK|YELLINGBO"
3140,VIC,"NSW 2319 LILYDALE","NSW 2319 LILYDALE"
3141,VIC,"SOUTH YARRA","SOUTH YARRA"
3142,VIC,"HAWKSBURN","HAWKSBURN|TOORAK"
3143,VIC,"ARMADALE","ARMADALE|ARMADALE NORTH"
3144,VIC,"KOOYONG","KOOYONG|MALVERN"
3145,VIC,"CENTRAL PARK","CENTRAL PARK|CAULFIELD EAST|DARLING|MALVERN EAST"
3146,VIC,"GLEN IRIS","GLEN IRIS"
3147,VIC,"ASHBURTON","ASHBURTON|QLD 4737 ASHWOOD"
3148,VIC,"CHADSTONE","CHADSTONE|HOLMESGLEN"
3149,VIC,"MOUNT WAVERLEY","MOUNT WAVERLEY|PINEWOOD|SYNDAL"
3150,VIC,"BRANDON PARK","BRANDON PARK|GLEN WAVERLEY|WHEELERS HILL"
3151,VIC,"BURWOOD EAST","BURWOOD EAST|BURWOOD HEIGHTS"
3152,VIC,"KNOX CITY CENTRE","KNOX CITY CENTRE|STUDFIELD|WANTIRNA|WANTIRNA SOUTH"
3153,VIC,"BAYSWATER","BAYSWATER|BAYSWATER NORTH"
3154,VIC,"THE BASIN","THE BASIN"
3155,VIC,"BORONIA","BORONIA"
3156,VIC,"FERNTREE GULLY","FERNTREE GULLY|LYSTERFIELD|MOUNTAIN GATE"
3158,VIC,"VIC 3156 UPWEY","VIC 3156 UPWEY"
3159,VIC,"MENZIES CREEK","MENZIES CREEK|SELBY"
3160,VIC,"BELGRAVE","BELGRAVE|BELGRAVE HEIGHTS|BELGRAVE SOUTH|TECOMA"
3161,VIC,"CAULFIELD NORTH","CAULFIELD NORTH"
3162,VIC,"CAULFIELD","CAULFIELD|CAULFIELD SOUTH"
3163,VIC,"CARNEGIE","CARNEGIE|GLEN HUNTLY|MURRUMBEENA"
3165,VIC,"BENTLEIGH EAST","BENTLEIGH EAST"
3166,VIC,"HORSESHOE CREEK HUNTINGDALE","HORSESHOE CREEK HUNTINGDALE|HUGHESDALE|OAKLEIGH|OAKLEIGH EAST"
3167,VIC,"OAKLEIGH SOUTH","OAKLEIGH SOUTH"
3168,VIC,"CLAYTON","CLAYTON|NOTTING HILL"
3169,VIC,"CLARINDA","CLARINDA|CLAYTON SOUTH"
3170,VIC,"MULGRAVE","MULGRAVE"
3171,VIC,"SANDOWN VILLAGE","SANDOWN VILLAGE|SPRINGVALE"
3172,VIC,"DINGLEY VILLAGE","DINGLEY VILLAGE|SPRINGVALE SOUTH"
3173,VIC,"KEYSBOROUGH","KEYSBOROUGH"
3174,VIC,"NOBLE PARK","NOBLE PARK|NOBLE PARK NORTH"
3175,VIC,"BANGHOLME","BANGHOLME|D DANDENONG|DANDENONG EAST|WA 6410|DUNEARN"
3176,VIC,"SCORESBY BC","SCORESBY BC"
3177,VIC,"DOVETON","DOVETON|EUMEMMERRING"
3178,VIC,"ROWVILLE","ROWVILLE"
3179,VIC,"SCORESBY","SCORESBY"
3180,VIC,"KNOXFIELD","KNOXFIELD"
3181,VIC,"PRAHRAN","PRAHRAN|PRAHRAN EAST|WINDSOR"
3182,VIC,"ST KILDA","ST KILDA|ST KILDA SOUTH|ST KILDA WEST"
3183,VIC,"BALACLAVA","BALACLAVA|ST KILDA EAST"
3184,VIC,"BRIGHTON ROAD","BRIGHTON ROAD|ELWOOD"
3185,VIC,"ELSTERNWICK","ELSTERNWICK|GARDENVALE|RIPPONLEA"
3186,VIC,"BRIGHTON NORTH","BRIGHTON NORTH|BRIGHTON|DENDY|WERE STREET PO"
3187,VIC,"BRIGHTON EAST","BRIGHTON EAST"
3188,VIC,"HAMPTON","HAMPTON|HAMPTON EAST|HAMPTON NORTH"
3189,VIC,"MOORABBIN","MOORABBIN|MOORABBIN EAST|WISHART"
3190,VIC,"HIGHETT","HIGHETT"
3191,VIC,"SANDRINGHAM","SANDRINGHAM"
3192,VIC,"CHELTENHAM","CHELTENHAM|CHELTENHAM EAST"
3193,VIC,"BEAUMARIS","BEAUMARIS|BLACK ROCK|CROMER"
3194,VIC,"MENTONE","MENTONE|MENTONE EAST"
3195,VIC,"QLD 4520","QLD 4520|ASPENDALE|BRAESIDE|MORDIALLOC|PARKDALE|WARREGAH ISLAND WATERWAYS"
3196,VIC,"BONBEACH","BONBEACH|CHELSEA|CHELSEA HEIGHTS|EDITHVALE"
3197,VIC,"CARRUM","CARRUM|PATTERSON LAKES"
3198,VIC,"SEAFORD","SEAFORD"
3199,VIC,"FRANKSTON","FRANKSTON|FRANKSTON EAST|FRANKSTON SOUTH|KARINGAL CENTRE"
3200,VIC,"PINES FOREST","PINES FOREST"
3201,VIC,"CARRUM DOWNS","CARRUM DOWNS"
3202,VIC,"HEATHERTON","HEATHERTON"
3204,VIC,"BENTLEIGH","BENTLEIGH|MCKINNON|ORMOND|PATTERSON"
3206,VIC,"ALBERT PARK","ALBERT PARK|MIDDLE PARK"
3207,VIC,"GARDEN CITY","GARDEN CITY|PORT MELBOURNE"
3211,VIC,"LITTLE RIVER","LITTLE RIVER"
3212,VIC,"AVALON","AVALON|LARA|POINT WILSON"
3213,VIC,"ANAKIE","ANAKIE|SA 5351 BATESFORD|LOVELY BANKS|MOORABOOL"
3214,VIC,"CORIO","CORIO|NORLANE|NORTH SHORE"
3215,VIC,"BELL POST HILL","BELL POST HILL|BELL PARK|DRUMCONDRA|GEELONG NORTH|HAMLYN HEIGHTS|NORTH GEELONG|RIPPLESIDE"
3216,VIC,"BELMONT","BELMONT|GROVEDALE|GROVEDALE EAST|HIGHTON|MARSHALL|WAURN PONDS|WANDANA HEIGHTS"
3217,VIC,"ARMSTRONG CREEK","ARMSTRONG CREEK|CHARLEMONT|MOUNT DUNEED"
3218,VIC,"FYANSFORD","FYANSFORD|GEELONG WEST|HERNE HILL|MANIFOLD HEIGHTS|MURGHEBOLUC|STONEHAVEN"
3219,VIC,"BREAKWATER","BREAKWATER|EAST GEELONG|NEWCOMB|ST ALBANS PARK|THOMSON|WHITTINGTON"
3220,VIC,"BAREENA","BAREENA|GEELONG|NEWTOWN|SOUTH GEELONG"
3221,VIC,"BARRABOOL","BARRABOOL|CERES|GNARWARRE"
3222,VIC,"CLIFTON SPRINGS","CLIFTON SPRINGS|CURLEWIS|DRYSDALE|MARCUS HILL|MANNERIM|WALLINGTON"
3223,VIC,"BELLARINE","BELLARINE|INDENTED HEAD|PORTARLINGTON|ST LEONARDS"
3224,VIC,"LEOPOLD","LEOPOLD|MOOLAP"
3225,VIC,"POINT LONSDALE","POINT LONSDALE|QUEENSCLIFF|SWAN ISLAND|SWAN BAY"
3226,VIC,"OCEAN GROVE","OCEAN GROVE"
3227,VIC,"BARWON HEADS","BARWON HEADS|BREAMLEA|CONNEWARRE"
3228,VIC,"BELLS BEACH","BELLS BEACH|BELLBRAE|JAN JUC|TORQUAY"
3230,VIC,"ANGLESEA","ANGLESEA"
3231,VIC,"AIREYS INLET","AIREYS INLET|BIG HILL|EASTERN VIEW|FAIRHAVEN|MOGGS CREEK"
3232,VIC,"LORNE","LORNE"
3233,VIC,"SA 5722 APOLLO BAY","SA 5722 APOLLO BAY|CAPE OTWAY|MARENGO|PETTICOAT CREEK|SKENES CREEK"
3234,VIC,"GREY RIVER","GREY RIVER|KENNETT RIVER|SEPARATION CREEK|SUGARLOAF|WONGARRA|WYE RIVER"
3235,VIC,"BENWERRIN","BENWERRIN|BOONAH|DEANS MARSH|PENNYROYAL"
3236,VIC,"FORREST","FORREST|MOUNT SABINE"
3237,VIC,"AIRE VALLEY","AIRE VALLEY|BEECH FOREST|FERGUSON|WEEAPROINAH|WATTLE HILL|WYELANGTA|YUULONG"
3238,VIC,"GLENAIRE","GLENAIRE|HORDERN VALE|JOHANNA|LAVERS HILL"
3239,VIC,"CARLISLE RIVER","CARLISLE RIVER|CHAPPLE VALE|GELLIBRAND|KENNEDYS CREEK"
3240,VIC,"BUCKLEY","BUCKLEY|GHERANG|MORIAC|MODEWARRE|MOUNT MORIAC|PARAPARAP"
3241,VIC,"BAMBRA","BAMBRA|OMBERSLEY|WENSLEYDALE|WILLIAMSTOWN NORTH WINCHELSEA|WURDIBOLUC"
3242,VIC,"BIRREGURRA","BIRREGURRA"
3243,VIC,"BARWON DOWNS","BARWON DOWNS|MURROON|WARNCOORT|WHOOREL"
3249,VIC,"ALVIE","ALVIE|BALINTORE|BARONGAROOK|BARRAMUNGA|CORAGULAC|CORUNNUN|DREEITE|DREEITE SOUTH|GERANGAMETE|IRREWARRA|IRREWILLIPE|IRREWILLIPE EAST|KAWARREN|LARPENT|NALANGIL|ONDIT|POMBORNEIT EAST|PIRRON YALLOCK|SWAN MARSH|TANYBRYN|WARRION|WOOL WOOL|YEO|YEODENE"
3250,VIC,"COASTERS RETREAT COLAC","COASTERS RETREAT COLAC|COLAC EAST|COLAC WEST|ELLIMINYT"
3251,VIC,"BEEAC","BEEAC|CUNDARE|CUNDARE NORTH|EURACK|WEERING"
3254,VIC,"COROROOKE","COROROOKE"
3260,VIC,"BOSTOCKS CREEK","BOSTOCKS CREEK|BOOKAAR|BUNGADOR|CAMPERDOWN|CHOCOLYN|CARPENDEIT|GNOTUK|KARIAH|KOALLAH|LESLIE MANOR|POMBORNEIT|SKIBO|STONYFORD|TANDAROOK|TESBURY|WEERITE"
3264,VIC,"TERANG","TERANG"
3265,VIC,"BOORCAN","BOORCAN|CUDGEE|DEUA RIVER VALLEY DIXIE|ECKLIN SOUTH|ELLERSLIE|GARVOC|FRAMLINGHAM|LAANG|KOLORA|NOORAT|NOORAT EAST|PANMURE|TAROON|THE SISTERS"
3266,VIC,"BULLAHARRE","BULLAHARRE|COBDEN|COBRICO|ELINGAMITE|ELINGAMITE NORTH|GLENFYNE|JANCOURT|JANCOURT EAST|NAROGHID|SHELLHARBOUR CITY CENTRE SIMPSON"
3267,VIC,"SCOTTS CREEK","SCOTTS CREEK"
3268,VIC,"AYRFORD","AYRFORD|BRUCKNELL|COORIEMUNGLE|CURDIES RIVER|CURDIEVALE|COWLEYS CREEK|NEWFIELD|NIRRANDA|NIRRANDA EAST|NIRRANDA SOUTH|PAARATTE|THE COVE|TIMBOON|TIMBOON WEST"
3269,VIC,"PRINCETOWN","PRINCETOWN|PORT CAMPBELL|WAARRE"
3270,VIC,"PETERBOROUGH","PETERBOROUGH"
3271,VIC,"DARLINGTON","DARLINGTON|DUNDONNELL|PURA PURA"
3272,VIC,"MORTLAKE","MORTLAKE|WOORNDOO"
3273,VIC,"HEXHAM","HEXHAM"
3274,VIC,"CARAMUT","CARAMUT"
3275,VIC,"MAILORS FLAT","MAILORS FLAT"
3276,VIC,"MINJAH","MINJAH|WOOLSTHORPE"
3277,VIC,"ALLANSFORD","ALLANSFORD|MEPUNGA|MEERSCHAUM VALE MEPUNGA EAST|NSW 2477 MEPUNGA WEST|NARINGAL|NARINGAL EAST"
3278,VIC,"PURNIM","PURNIM|PURNIM WEST"
3279,VIC,"BALLANGEICH","BALLANGEICH|WANGOOM"
3280,VIC,"DENNINGTON","DENNINGTON|WARRNAMBOOL"
3281,VIC,"BUSHFIELD","BUSHFIELD|GRASSMERE|WINSLOW|WOODFORD"
3282,VIC,"ILLOWA","ILLOWA|WA 6328 KOROIT"
3283,VIC,"CROSSLEY","CROSSLEY|KIRKSTALL|KILLARNEY|SOUTHERN CROSS|TARRONE|TOWER HILL|WARRONG|WILLATOOK|YANGERY|YARPTURK"
3284,VIC,"ORFORD","ORFORD|PORT FAIRY"
3285,VIC,"CODRINGTON","CODRINGTON|NARRAWONG|ROSEBROOK|ST HELENS|TOOLONG|TYRENDARRA|TYRENDARRA EAST|YAMBUK"
3286,VIC,"COLLINGWOOD HEIGHTS CONDAH SWAMP","COLLINGWOOD HEIGHTS CONDAH SWAMP|KNEBSWORTH|MACARTHUR|WARRABKOOK"
3287,VIC,"HAWKESDALE","HAWKESDALE|MINHAMITE"
3289,VIC,"GERRIGERRUP","GERRIGERRUP|GAZETTE|PENSHURST|PURDEET|TABOR"
3292,VIC,"NELSON","NELSON"
3293,VIC,"GLENTHOMPSON","GLENTHOMPSON|NAREEB"
3294,VIC,"DUNKELD","DUNKELD|KARABEAL|MIRRANATWA|MOUTAJUP|VICTORIA POINT|VICTORIA VALLEY|WOODHOUSE"
3300,VIC,"BYADUK NORTH","BYADUK NORTH|HAMILTON"
3301,VIC,"BOCHARA","BOCHARA|BRIDGEWATER ON LODDON BROADWATER|BUCKLEY SWAMP|BYADUK|CROXTON EAST|HENSLEY PARK|MORGIANA|MOUNT NAPIER|STRATHKELLAR|TAHARA|TARRINGTON|WANNON|WARRAYURE|YATCHAW|YULECART"
3302,VIC,"BRANXHOLME","BRANXHOLME|GRASSDALE"
3303,VIC,"BREAKAWAY CREEK","BREAKAWAY CREEK|CONDAH|HOTSPUR|LAKE CONDAH|WALLACEDALE"
3304,VIC,"BESSIEBELLE","BESSIEBELLE|DAMPIER ARCHIPELAGO DARTMOOR|DRIK DRIK|DRUMBORG|GREENWALD|HEYWOOD|HOMERTON|LYONS|MILLTOWN|QLD 4858 MUMBANNAR|MYAMYN|WINNAP"
3305,VIC,"ALEXANDRA HEADLAND ALLESTREE","ALEXANDRA HEADLAND ALLESTREE|BOLWARRA|CASHMORE|DUTTON WAY|GORAE|GOOBARRAGANDRA GORAE WEST|HEATHMERE|MOUNT RICHMOND|PORTLAND|POMBORNEIT NORTH PORTLAND NORTH|VIC 3260 PORTLAND WEST"
3309,VIC,"DIGBY","DIGBY"
3310,VIC,"MERINO","MERINO|TAHARA WEST"
3311,VIC,"QLD 4477 CASTERTON","QLD 4477 CASTERTON|CORNDALE"
3312,VIC,"BAHGALLAH","BAHGALLAH|BRIMBOAL|CARAPOOK|NSW 2795 CHETWYND|DUNROBIN|DERGHOLM|DORODONG|HENTY|KILLARA|LINDSAY|LAKE MUNDI|NANGEELA|POOLAIJELO|POWERS CREEK|SANDFORD|STRATHDOWNIE|WANDO BRIDGE|WANDO VALE|WARROCK"
3314,VIC,"BULART","BULART|CAVENDISH|GRAMPIANS|GLENISLA|MOORALLA"
3315,VIC,"BRIT BRIT","BRIT BRIT|COLERAINE|COMMISSARIAT POINT COOJAR|CLOVER FLAT|CULLA|GRINGEGALGONA|GRITJURK|HILGAY|KONONGWOOTONG|MELVILLE FOREST|MUNTHAM|NAREEN|PASCHENDALE|TAHARA BRIDGE|TARRAYOUKYAN|TARRENLEA|WOOTONG VALE"
3317,VIC,"HARROW","HARROW"
3318,VIC,"CHARAM","CHARAM|COLONEL LIGHT GARDENS CONNEWIRRICOO|EDENHOPE|KADNOOK|LANGKOOP|PATYAH|ULLSWATER"
3319,VIC,"APSLEY","APSLEY|BENAYEO|BRINGALBERT"
3321,VIC,"HESSE","HESSE|INVERLEIGH|NSW 2372 WINGEEL"
3322,VIC,"CRESSY","CRESSY"
3323,VIC,"BERRYBANK","BERRYBANK|DUVERNEY|FOXHOW"
3324,VIC,"LISMORE","LISMORE|MINGAY|MOUNT BUTE"
3325,VIC,"DERRINALLUM","DERRINALLUM|LARRALEA|VITE VITE|VALLEY OF LAGOONS VITE VITE NORTH"
3328,VIC,"TEESDALE","TEESDALE"
3329,VIC,"BARUNAH PARK","BARUNAH PARK|BARUNAH PLAINS|SHELFORD"
3330,VIC,"ROKEWOOD","ROKEWOOD"
3331,VIC,"BANNOCKBURN","BANNOCKBURN|GHERINGHAP|MAUDE|RUSSELLS BRIDGE|SHE OAKS|STEIGLITZ|NSW 2800"
3332,VIC,"LETHBRIDGE","LETHBRIDGE"
3333,VIC,"NSW 2093 BAMGANIE","NSW 2093 BAMGANIE|MEREDITH"
3334,VIC,"BUNGAL","BUNGAL|CARGERIE|ELAINE|MORRISONS|MOUNT DORAN"
3335,VIC,"BONNIE BROOK","BONNIE BROOK|GRANGEFIELDS|PLUMPTON|ROCKBANK|THORNHILL PARK"
3336,VIC,"AINTREE","AINTREE|DEANSIDE|FRASER RISE"
3337,VIC,"HARKNESS","HARKNESS|KURUNJANG|MCLOUGHLINS BEACH MELTON|MELTON WEST|TOOLERN VALE"
3338,VIC,"BROOKFIELD","BROOKFIELD|COBBLEBANK|EXFORD|EYNESBURY|MCMAHONS POINT MELTON SOUTH|STRATHTULLOH|WEIR VIEWS"
